2022-01-13 10:17:34,211-INFO:epoch: 2, batch_id: 19200, loss is: [3.8690357], acc is: [0.234375]
2022-01-13 10:18:55,730-INFO:epoch: 2, batch_id: 19400, loss is: [3.6638112], acc is: [0.265625]
2022-01-13 10:20:17,712-INFO:epoch: 2, batch_id: 19600, loss is: [3.5404577], acc is: [0.265625]
2022-01-13 10:21:39,327-INFO:epoch: 2, batch_id: 19800, loss is: [3.7864766], acc is: [0.21875]
2022-01-13 10:23:01,009-INFO:epoch: 2, batch_id: 20000, loss is: [3.9298496], acc is: [0.171875]
2022-01-13 10:23:14,732-INFO:epoch: 3, batch_id: 0, loss is: [4.0944705], acc is: [0.234375]
2022-01-13 10:24:39,311-INFO:epoch: 3, batch_id: 200, loss is: [3.3504312], acc is: [0.25]
2022-01-13 10:26:00,119-INFO:epoch: 3, batch_id: 400, loss is: [4.300764], acc is: [0.171875]
2022-01-13 10:27:22,035-INFO:epoch: 3, batch_id: 600, loss is: [3.7346907], acc is: [0.3125]
2022-01-13 10:28:42,713-INFO:epoch: 3, batch_id: 800, loss is: [3.355197], acc is: [0.21875]
2022-01-13 10:30:03,506-INFO:epoch: 3, batch_id: 1000, loss is: [3.3464818], acc is: [0.296875]
2022-01-13 10:31:25,862-INFO:epoch: 3, batch_id: 1200, loss is: [3.407574], acc is: [0.328125]
2022-01-13 10:32:47,336-INFO:epoch: 3, batch_id: 1400, loss is: [3.6380882], acc is: [0.1875]
2022-01-13 10:34:08,425-INFO:epoch: 3, batch_id: 1600, loss is: [3.7576458], acc is: [0.296875]
2022-01-13 10:35:29,588-INFO:epoch: 3, batch_id: 1800, loss is: [3.669091], acc is: [0.296875]
2022-01-13 10:36:51,613-INFO:epoch: 3, batch_id: 2000, loss is: [3.4182816], acc is: [0.296875]
2022-01-13 10:38:13,388-INFO:epoch: 3, batch_id: 2200, loss is: [3.633194], acc is: [0.265625]
2022-01-13 10:39:35,012-INFO:epoch: 3, batch_id: 2400, loss is: [3.7439637], acc is: [0.28125]
2022-01-13 10:40:56,118-INFO:epoch: 3, batch_id: 2600, loss is: [3.6660569], acc is: [0.25]
2022-01-13 10:42:17,422-INFO:epoch: 3, batch_id: 2800, loss is: [3.2588854], acc is: [0.28125]
2022-01-13 10:43:38,642-INFO:epoch: 3, batch_id: 3000, loss is: [3.6758137], acc is: [0.25]
2022-01-13 10:44:59,713-INFO:epoch: 3, batch_id: 3200, loss is: [3.7051306], acc is: [0.3125]
2022-01-13 10:46:21,313-INFO:epoch: 3, batch_id: 3400, loss is: [3.8624008], acc is: [0.28125]
2022-01-13 10:47:41,913-INFO:epoch: 3, batch_id: 3600, loss is: [3.6569743], acc is: [0.21875]
2022-01-13 10:49:03,656-INFO:epoch: 3, batch_id: 3800, loss is: [3.2510743], acc is: [0.328125]
2022-01-13 10:50:24,209-INFO:epoch: 3, batch_id: 4000, loss is: [3.6637156], acc is: [0.234375]
2022-01-13 10:51:46,214-INFO:epoch: 3, batch_id: 4200, loss is: [3.3175938], acc is: [0.3125]
2022-01-13 10:53:07,902-INFO:epoch: 3, batch_id: 4400, loss is: [2.9058933], acc is: [0.375]
2022-01-13 10:54:29,494-INFO:epoch: 3, batch_id: 4600, loss is: [4.05228], acc is: [0.265625]
2022-01-13 10:55:50,613-INFO:epoch: 3, batch_id: 4800, loss is: [3.191805], acc is: [0.328125]
2022-01-13 10:57:12,230-INFO:epoch: 3, batch_id: 5000, loss is: [3.6072478], acc is: [0.25]
2022-01-13 10:58:33,213-INFO:epoch: 3, batch_id: 5200, loss is: [3.813328], acc is: [0.21875]
2022-01-13 10:59:54,612-INFO:epoch: 3, batch_id: 5400, loss is: [3.8179042], acc is: [0.25]
2022-01-13 11:01:16,309-INFO:epoch: 3, batch_id: 5600, loss is: [3.7686696], acc is: [0.21875]
2022-01-13 11:02:37,322-INFO:epoch: 3, batch_id: 5800, loss is: [3.8878193], acc is: [0.203125]
2022-01-13 11:03:59,720-INFO:epoch: 3, batch_id: 6000, loss is: [3.608049], acc is: [0.296875]
2022-01-13 11:05:21,510-INFO:epoch: 3, batch_id: 6200, loss is: [3.4390817], acc is: [0.3125]
2022-01-13 11:06:43,313-INFO:epoch: 3, batch_id: 6400, loss is: [3.347573], acc is: [0.3125]
2022-01-13 11:08:03,830-INFO:epoch: 3, batch_id: 6600, loss is: [3.3476129], acc is: [0.265625]
2022-01-13 11:09:25,512-INFO:epoch: 3, batch_id: 6800, loss is: [3.9012523], acc is: [0.203125]
2022-01-13 11:10:46,640-INFO:epoch: 3, batch_id: 7000, loss is: [3.196742], acc is: [0.296875]
2022-01-13 11:12:09,026-INFO:epoch: 3, batch_id: 7200, loss is: [3.6736503], acc is: [0.265625]
2022-01-13 11:13:29,795-INFO:epoch: 3, batch_id: 7400, loss is: [3.3969371], acc is: [0.21875]
2022-01-13 11:14:50,409-INFO:epoch: 3, batch_id: 7600, loss is: [3.6074286], acc is: [0.25]
2022-01-13 11:16:11,712-INFO:epoch: 3, batch_id: 7800, loss is: [3.2317069], acc is: [0.34375]
2022-01-13 11:17:33,033-INFO:epoch: 3, batch_id: 8000, loss is: [3.5802588], acc is: [0.25]
2022-01-13 11:18:55,713-INFO:epoch: 3, batch_id: 8200, loss is: [3.731947], acc is: [0.15625]
2022-01-13 11:20:16,656-INFO:epoch: 3, batch_id: 8400, loss is: [3.755718], acc is: [0.296875]
2022-01-13 11:21:38,190-INFO:epoch: 3, batch_id: 8600, loss is: [3.396985], acc is: [0.21875]
2022-01-13 11:22:58,860-INFO:epoch: 3, batch_id: 8800, loss is: [3.1411123], acc is: [0.34375]
2022-01-13 11:24:20,511-INFO:epoch: 3, batch_id: 9000, loss is: [3.7172666], acc is: [0.296875]
2022-01-13 11:25:41,484-INFO:epoch: 3, batch_id: 9200, loss is: [3.2511632], acc is: [0.359375]
2022-01-13 11:27:03,614-INFO:epoch: 3, batch_id: 9400, loss is: [4.522559], acc is: [0.171875]
2022-01-13 11:28:25,317-INFO:epoch: 3, batch_id: 9600, loss is: [3.4412708], acc is: [0.265625]
2022-01-13 11:29:48,528-INFO:epoch: 3, batch_id: 9800, loss is: [3.1102753], acc is: [0.265625]
2022-01-13 11:31:10,513-INFO:epoch: 3, batch_id: 10000, loss is: [3.7961206], acc is: [0.21875]
2022-01-13 11:32:32,882-INFO:epoch: 3, batch_id: 10200, loss is: [3.5362866], acc is: [0.3125]
2022-01-13 11:33:53,713-INFO:epoch: 3, batch_id: 10400, loss is: [3.6068525], acc is: [0.25]
2022-01-13 11:35:15,427-INFO:epoch: 3, batch_id: 10600, loss is: [3.9782724], acc is: [0.234375]
2022-01-13 11:36:36,610-INFO:epoch: 3, batch_id: 10800, loss is: [3.5174844], acc is: [0.28125]
2022-01-13 11:37:57,632-INFO:epoch: 3, batch_id: 11000, loss is: [3.771165], acc is: [0.296875]
2022-01-13 11:39:19,596-INFO:epoch: 3, batch_id: 11200, loss is: [3.392067], acc is: [0.328125]
2022-01-13 11:40:40,312-INFO:epoch: 3, batch_id: 11400, loss is: [3.519489], acc is: [0.296875]
2022-01-13 11:42:02,310-INFO:epoch: 3, batch_id: 11600, loss is: [3.5935493], acc is: [0.234375]
